rating,text,emotion
4,"Çok sevdiğim ve iyi ki aldım dediğim bir jean oldu. 42 beden aldım 175 boy-70 kiloya tam istediğim gibi oldu. Ancak fotoğrafta paçaları kesik,bana gelen normal bir paçaydı. İade etmek istemediğim için kaldı ancak kesik istiyorsanız başka pantolona bakmanızı öneririm. Onun dışında çok güzel bir pantolon. 1 puanı paçadan kırdım.",p
5,vücudu sarıyor ve tam beden ayrıca sıcak tutuyor önerilir kış için kesinlikle,p
5,Üste dursun diye 5 yıldız vücuda oturuyor kolları bol almayın,n
4,Dokusu yumuşacık bedeni tam beden öneriyorum,p
5,kızımla takim.olarak aldik cok güzel q beden büyük almanızı öneririm,p
4,Bir beden büyük almanızı önerirm,p
5,begendim gayet güzel  teşekkürler ben hamileliğimin ilerleyen donemlerinde giyerim diye buyuk aldim ama tam bedeninizi alabilirsiniz,p
4,Ürün güzel arkadaşlar. Fakat bir beden büyük almanızı öneririm alt pijama dar olmaması için..,p
5,165 55 kilo s aldım xs de olur mı acaba diye düşünüyorum ama s de rahatım baya tam oturdu beli belki bi tık bol olabilir ama önemli değil benim için çünkü aşşşırı rahat fiyatını sonuna kadar hakediyor başka markadan aldım bu tarz geçen sene ve iki katı fiyatıydı ve asla bu kalitenin yanına yaklaşamaz kesinlikle alın kızlar mükemmel bi kalite,p
5,10 yıldız olsa veririm :D bayıldııım hiç beklemiyordum böyle bişey. :) Hemen siyahını ve tişörtünün siparişini verdimm çok pis abone olurum ona göreee :),p
5,Ürüne aşık oldum resmen çok kaliteli pahalı markalardan çok çok iyi bir ürün model olarak da çok güzel sadece tam kalıp almanizi öneriyorum kesinlikle büyük almayın çok şık kışın kurtarıcı bir parça,p
5,10 yildiz olsa 10 yildiz veririm kumasi kesimi her seyiyle mukemmelll,p
5,Tam bir fiyat performans. Üstte çok şık duruyor. Kumaşı çok rahat. Kusurları belli edecek kadar gevşek değil ancak toparlıyor da diyemem.,p
4,Tshirte göre kumaş kalitesi bir tık düşük sanki.Rahat bir model.Eğer ara bedenseniz küçük olanını tercih etmenizi öneririm.İndirim döneminde alınabilir.,p
4,Ben aldıktan sonra indirime girdim bir yıldız oradan kırdım,p
4,62 kiloyum m beden çok büyük geldi göbeğim olmasına rağmen potluk oldu üstte l dar geldi altı s üstü xl sipariş vermeliydim kalıplar o kadar saçma,p
5,Üstte altta xs 163 49 kg aşık oldum!!,p
4,Kumaşı güzel boyu uzun kısa olanlar tercih etmesin takım olarak aldım ben dikiş hataları var özellikle üstte boyun ve kol dikiş ve kumaş hatası var,p
5,içi polarlığı yüksek bel toparlayıcı tayt mükemmel derecede güzel tek problem ben aldıktan sonra indirime girmesi oldu ancak indirimdeyken bir tane daha alacağım kesinlikle kendi bedeninizi almanızı öneriyorum mükemmel 🥳🌼,p
5,Çok güzel içi yumuşacık kumaşını da beğendim. Toparlayıcı bi tayt kesinlikle öneriyorum. Tam beden. Çok hızlı teslim edildi. Teşekkürler..,p
3,"Sıcak tutuyor, ben sağlık sebebiyle bir beden büyük aldım ama kendi bedeninizi öneririm ya da bir beden küçük çünkü esniyor. En büyük olumsuz yönü diz yapıyor fazlasıyla..",n
5,Çok rahat fiziğinizi mükemmel gösteriyor benim fiziğim orantısız ona rağmen mükemmel gösteriyor ve çok sağlam kesinlikle herkese öneririm,p
5,İkinciyi aldım kızlar tam bedeninizi alın l almıştım ama uzun olmuştu ve biraz büyük şimdi M beden aldım 162 boya 61 kiloyum tam oldu boyu falan biraz basenli ve göbekli biriyim ama harika oldu m beden öneririm alınn,p
5,çok güzel ve soğuk havalarda sıcak tutuyor tavsiye ederim. Kendi bedeninizi almanızı önenirim,p
5,"Alın, aldırın sıcacık tutuyor. 1.63 boy 103 kg ve basenli bir kadınım ve 2XL rahat rahat oldu beden konusunda kararsız kalırsanız fikir olsun size. Bir bedende küçüğünü alabilirsiniz demiyorum benim için rahatlık önemli çünkü :)",p
5,Ürün çok kaliteli. Bir beden büyük alınmasını öneriyorum.,p
5,10 numara 5 yıldız ve evet 1 beden büyük alınmalı net 170 boy 72 kg xl aldım kalıp gibi durdu aşırı rahat. Üzerimde yok gibi yumuşacık,p
5,Normalde M giyiyorum ama S beden aldım toparlayıcılığı harika içi polarlı kışın sıcacık tutuyor öneriyorum buradan 2. Alışverişim hep memnun kaldım boyum 159 kilom 56,p
5,"Kesinlikle bi kac tane daha alinmali. Mukemmel bir tayt. 10 yildiz olsa, 10 yildiz verirdim",p
5,"Çok beğendim kalın sıcak tutan bir kumaşta ve yumuşacık. Son yorumları okuyup kendi bedenimi aldım ve tam oldu. Sanırım bedende düzeltme yapmışlar, kendi bedeninizi almanızı öneririm",p
5,1000 tane yıldız olsa hepsini verirdim aşırı kaliteli bir ürün tayt kışın vazgeçilmezim artık adresim burası 👊,p
5,Begüm Kabataş'ın önerisi ile aldım her zamana ki gibi haklı çıktı. Erzurum'da üstüne sweatshirt giyip kombinledim. Çok güzel yumuşacık gece giydim sıcak tuttu. Beden olarak da kendi bedenimi aldım. 160/60 M beden.,p
5,Güzel ama krem rengi olana göre daha tok bir kumaşı var daha az esneme yapıyor. Bir beden büyük almanızı öneririm,p
4,urun iyi paketlenmis bedenime tam oturuyor ancak bir paca kisa bir paca uzun ve dikis hatasi var bu yuzden 4 yildiz sicacik ve yumusacik severek kullandim yine de tavsiye ederim,p
5,kesinlikle on numara beş yıldız kumaş kalitesi çok iyi içi sıcacık yüksek bel lastikleri sıkı 1.70 boyundayım en sıkıntı yaşadığım alt bedende paça boyu paça boyu da çok ideal umarım giydikçe esneme yapmaz tam beden alın,p
5,"10 yıldızı hakeden bir tayt, muhteşem bir kalite",p
5,Çoooookkk güzell bayıldım s-m beden tam oldu herkese öneririmmmm🐣💛🐥🐤,p
5,165/55 M çok iyi oldu ev rahatlığında gayet iyi kesinlikle öneririm biraz kalın ama çok rahat,p
5,Ürünü alırken çok endişeliydim. Ama öyle bir kumaşı var ki bayıldım. Ve bir beden büyük aldım öneri üzerine muhteşem oldu. Civciv gibi dolaşıyorum evde 😂❤️,p
4,Bir beden büyük sipariş etmiştim tam oldu bir beden büyük sipariş etmenizi öneririm,p
5,5 yıldızı fazlasıyla hak eden bir ürün 👍 Kumaşı yumuşacık ben kendi bedenimi aldım ama daha salaş dursun isterseniz 1 beden büyüğüde olabilir.Asla pişman olmazsınız rengide dokusuda muhteşem.,p
4,Kaliteli ve Güzel Bir beden büyük almanızı öneririm.,p
4,çok tatlıydı öneririm,p
5,Çok güzel duruyor star parçam,p
5,"Kumaşı esnek değil bir beden büyük alınmalı, kalçanız genişse 2 beden büyük almanızı öneririm",p
5,10 yıldız olsa da versem bebek gibiiii,p
1,2-3 ay önce 850 ye zor aldığım ürünün şu an 470 tl olması yüzünden yorumumu sildim bütün yıldızları kırdım,n
1,kesinlikle almayın tavsiye etmiyorum düğmesi kopuk gönderdiler değişim istedim kabul etmediler hiçbir şekilde müşteri memnuniyetini önemsemiyorlar,n
3,"İade ettim, hem small hem de medium sipariş vermiştim 162cm 58kg ikisi de olmadı. Medium ile small arasında çok beden farkı var arası yok biri kocaman diğeri minnacık. Denediğim iki bedende de cepleri pot duruyor arkadan hoş ama önden ve yandan çok kötü modelden kaynaklı göbeği öne çıkarıyor. Ayrıca paçasını bu kadar bol beklemiyordum. Kumaşı güzel",n
5,5 yıldız verdim çünkü çok beğendim kendi bedeninizi alın mükemmel bir pantolon,p
5,Kendi bedenizi alın ben satıcıya sordum bana xl uygun olduğunu söyledi bende xl aldım fakat pişman oldum baya bol oldu bide baya esnek bir kumaşı var iadeyle uğraşmak istemiyorum diye iade etmiycem 5 yıldız verdim ki yorumum üste düşsün diye:(,n
1,ürün tamamen gorselden alakasız geldi kesinlikle önermiyorum almanizi,n
3,61 kiloyum l beden aldım üstte duruşu iyiydi bir tık uzun geldi ama sıkıntı değil o asıl sıkıntı yıkadıktan sonra rengi açacak gibi ince ince iplik çıktı yüzeye renkli olanları daha iyi bence siyahta belli oluyor sıkıntılar,n
5,iyiki almışım 5 yıldızı hakediyor,p
5,5 yıldız veririyorum 10 yıldızda olsa veririm kumaşı duruşu çok güzel yıkanınca bozulmassa şu an harika 64 kiloyum l aldım m da olurd ben biraz geniş seviyorum,p
5,"10 numara 5 yıldız.  boy 1.55, kilo 70, L beden güzel oldu. teşekkürler.",p
5,çok güzel oldu tam beden almanızı öneririm.,p
4,Yorumlara bakarak bir beden büyük aldım salaş oldu kendi bedeninizi alabilirsiniz ama resimdeki gibi asla değil sadece Pembe kalpli olması gerçek kumaşı ince kalitesiz diz veriyor toz bezi yapılacak cinsten kumaşı.Yorumum görünsün diye sırf bu yıldızlar.Almayin aldırmayın.,n
5,mükemmel bayıldım kargom gelir gelmez yıkadım (30 derecede ) dolap kuruluğunda kurutmaya bile attım pijamayı ters atmaya özen gösterirseniz tüylenme yapmaz kumaşı ince ama vücuda oturması harika alın aldırın çeyiz yapanlara tavsiye ederim ben bir beden büyük aldım iyi kide öyle yapmışım s dar olurdu rahatlık benim için önemli,p
5,Çok güzel bayıldım yıkadım rengi atmadı. alt bedenime göre aldığım için üstü hafif büyük geldi ama önemli değil. İndirime girmişken 3 çeşidindende aldım.,p
5,Beş yıldız,p
5,Rengi çok hoş kumaşı esnek anneme aldım çok beğendi gri rengini de almıştım çok beğenmişti kendime de sipariş verdim tavsiye ederim bi beden büyük almanızı öneririm,p
5,görünsün diye 5 yıldız verdim.200 TL ye aldım bu fiyat bile fazla.Aşırı ince aşırı ve çok sert.Xl almıştım ama kesinlikle öyle değil s gibi  o derece ve ilk yıkamada çöp olacak kadar kalitesiz,n
4,güzel geldi malı da iyiydi güzel paketlenmişti öneririm teşekkür ederim 🙏,p
5,keşke 10 yıldız olsa da 10 yıldızı versem ürün gerçekten çok harika çok muhteşem kumaşı da çok hoşuma gitti tam bedeninizi alın severek kullanıyorum giyiyorum bütün arkadaşlara tavsiye ederim,p
4,Çok beğendim bir beden büyük almanızı öneririm 👍,p
5,anneme almıştım. çok beğendi. kendi bedeniniz almanızı öneririm eğer bol istiyorsanız bir beden büyük tabii ki.,p
5,Ürün çok güzel beklediğimden iyi geldi. Kumaşı güzel çok rahat üzerinde yokmuş gibi. Rengi dokusu istediğim gibi kargoda hızlı geldi. Normalde L giyorum ama rahat olsun diye XL aldım. Bir beden büyük almanızı öneririm. Bir tane daha sipariş vermeyi düşünüyorum. Gerçekten çok güzel. Emeğinize sağlık. Teşekkürler.,p
5,Çok beğendim 1 beden büyük almanızı öneririm,p
5,kızımla beraber giymek için aldık beğendim 1 beden büyük almanızı öneririm,p
4,Kumaşı harika yumuşacık bi beden büyük almanızı öneriyorum,p
5,kız kardesime almıştım lohusalık döneminde kullanıyor düğmeli olduğu için emzirme yönünden çok rahat ve bez olduğu için de tiril tiril,p
5,Annem ve yengeme aldım çoook beğendiler kalitesi kumaşı gayet başarılı kesinlikle öneririm😍😍,p
5,"1 beden büyük almanızı öneririm. Kumaşı ince, baharlık çok güzel olur. Rengi göründüğü gibi geldi. Kalıbı da güzel ben çok beğendim. Ayrıca kargocuya da çok teşekkür ederim. Trendyol expressle 1 günde geldi ❤️",p
4,güzeş bir ürün sağlam geldi paketleme de gayet güzeldi önce M alıp sonra iade ettim şimdi L aldım. ikisini arasında pek fark yok ama L ile daha rahat ettim. En önemli özelliği %100 cotton yazmasıydı,n
5,çok güzel bir beden büyük almanızı öneririm,p
1,"Üzgünüm aşırı dandik. Ve kumaşı hurç gibi. Kaşındırıyor ve çok sert. Dikimi hatalı ve lastikleri gevşek büyük. İade ile uğraşamayacağım, öylesine giyilir, biraz daha fazla verip daha kaliteli almanızı öneririm. Ben başka yerden aldım çok güzeldi🙏🏻",n
5,Ürün beş yıldızlık fakat bedenime hangisinin olacağını sormuştum soru cevap kısmında bana m bedenin uygun olcağını söylediler kalçama kadar bile gelemedi elbise o kadar dar. 160 boy 63 kg en mantıklısı l yada xl,n
3,kızlar 77 kiloyum 167 boyum muazzam oldu 33 beden. ama baldırdan kilo alan bir vücut tipiniz varsa 34 söyleyin. gerçekten yüksek bel bir de. yorumumu güncrlliyorum bir yıl dolmadan belinde kemer kısmınds paçasında ve bacak arası kısmında yırtıklar oldu,n
5,Çok güzel bir pantolon tam bedeninizi almanızı öneririm fiyat performansına göre gayet başarılı kumaşa sahip yanındaki küçük hediye içinde teşekkürler,p
5,Rahat bir pantolon. Tam bedeninizi almanızı öneririm.,p
5,Ürüne bayıldım çok rahat çok tarz duruyor kuşkusuz alınmalı tam bedeninizi almanızı öneririm:))),p
5,çok hızlı bir şekilde elime ulaştı paketleme muhtesem. Tam bedeninizi almanızı  öneririm 1.61 49 kiloyum 26 beden tam oldu boyu filan harika kesinlikle tavsiye ederim ayrica hediye için teşekkür ederim.,p
5,Görseldeki beden tablosuna göre seçmenizi öneririm tam oldu.Mükemmel gerçekten.Hediye için teşekkürler 🌼,p
5,pantolona bayıldım. paketleme çok özenliydi. rengi çok güzel. kendi bedeninizi almanızı öneririm.,p
5,Çok güzel bir ürün tamda fotoğraftaki gibi kendi bedeninizi almayı öneririm... Yanındaki küçük hediyeler içinde teşekkür ederim 🙏🏻🌸,p
5,ürün çok hızlı elime ulaştı. kumaşı aşırı güzel yumuşacık. sizin önerdiğiniz kiloya göre bedenini aldım ve tam üzerime oturdu çok memnun kaldım çok beğendim teşekkür ederim:),p
5,ben 1.60 boyunda 60 kiloyum 27 beden aldım tam oldu basenliydim normalde 30 beden oluyordum satıcı çok ilgiliydi gönderdikleri küçük hediye için teşekkürler ürün kalitesi duruşu çok güzeldi beş yıldızdan çok daha fazlasını hak ediyor,p
5,155 boy 63 kilom 29 numara tercih ettim dar oldu ben zayıflamayı hedef koyduğum için bir numara küçük aldım normalde satıcının önerdiği tavsiye ettiği 30 numarayi almadım. pantolonun kumaşı çok kaliteli kalın tok duran ve likralı kumaş özelliğine sahip kış ve sonbahar aylarında serin havalarda çok rahat kullanabileceğiniz bir pantolon. ben çok beğe,p
5,"Harika bir pantolon kesinlikle tavsiye ediyorum.1.68 boyum 62 kilom var 29 beden tam oldu. Beden konusunda satıcıya itimat etmenizi öneririm. Pantolon likralı başta zor kapandı eğer böyleyse iade etmeyin çünkü hemen bedenimin şeklini aldı,duruşu çok iyi. Ayrıca satıcıya ilgisinden ve de hediyesinden dolayı cok teşekkür ederim.",p
5,Kumaşına ba yıl dım ekstra yüksek bel olması duruşu anlatılmaz yaşanır herşeyden önemlisi çok çok ilgililer her soruma cevap verdiler ve hediye göndermişler çok teşekkür ederim emeğinize sağlık :))) +5 yıldız daha olsa şüphesiz verirdim,p
5,Çok beğendim harika kendi bedeninizi almanızı öneririm,p
5,kumaşı çok kötü ilk yıkamada aşırı çekti minicik kaldı s beden olmama rağmen L almıştım ama şuan içine giremiyorum görünsün diye 5yildiz,n
5,"renkleri gayet canlı dokusu çok güzel sorunsuz elime ulaştı,ben çok beğendim ,kalıp olarakta normal  kendi bedeninizi almanızı öneririm",p
4,"Kumaşı kış için biraz ince ,pamuklu olması çok iyi beden olarak 2 beden büyük aldım iyikide öyle yapmışım çok güzel oldu kollardan biraz uzun durdu oda önemli değil sonuç olarak ben beğendim.",p
5,Öncelikle ürün kumaşı çok güzel ama ince ben beğendim. Gerçekten 1 yada 2 beden büyük almanızı öneririm normalinde 1 beden büyük almanız iyi fakat diğer yorumlarda ürün çektiği söylenilmiş ben henüz kullanmadım çekip çekmediği hakkında yorum yapamıyorum eğer çekme problemı varsa 2 beden buyuk alınabılır ama ben kendime 1 beden büyük aldım 1.60 boy,p
5,küçük detaylar her zaman mutlu eder. teşekkür ederiz.Kesinlikle tüm yıldızları hakediyor kumaş dokusu güzel ince ama sıcak tutuyor. rengi görseldeki gibi.,p
5,çok güzel gerçekten çok teşekkür ederim birtane daha almayı düşünüyorum ve herkes e öneriyorm..,p
4,kendi bedeninizden 1 veya 2 beden büyük almanızı öneririm. çekmeye müsait nir kumaşı var. renk ve parlaklık çok iyi,p
5,gayet güzel ama 1 beden büyük almanızı öneririm,p
5,"Tam üzerime oturdu. Kumaşı gayet iyi, ürün sağlam bir şekilde elime ulaştı. Tam bedeninizi almanızı öneririm. Xs",p
5,Çok güzel kesinlikle almanızı öneririm,p
5,Güzel öneririm,p
5,kumaşı çok kaliteli biraz geniş kalıp bir beden küçük almanızı öneririm,p
5,pantolon cok iyi ve şık duruyor ama bi sure kullandiktan sonea tiftiklenebiliyor oda jormal herhalde,p
4,Ürün çok güzel beğendim herkese öneriyorum ama bana biraz beli bol oldu,p
4,Güzel beğendim bir beden küçük almanızı öneririm ben 300 tl aldım indirim kovalamak isteyenler için☺️,p
5,kumaşı gayet iyiydi sadece bedeninizi almanızı öneririm ve rengi solmuş gibiydi,p
1,"tek yıldız verdim ki başta gözüksün diye, ürünü beğendik yanlız kızım için S beden vermiştik  ama L beden gibi ben giydim oldu iade etmedim kendime de verecektim gerek kalmadı, buna istinaden beden şipariş edin bence👍kime niyet kime kısmet 😊",n
5,kumaşı güzel fiyatına göre oldukça kaliteli bir ürün öneririm,p
4,ürün gayet güzel sadece cok kirisan bi kumas ve kendi bedeninizi almanizi öneririm,p
5,ürün fiyatına göre çok iyi ucuz olmasının nedeni bence marka etiketi ve yıkama talimatının olmaması çok da önemli değil gayet rahat bir ürün tam bedeninizi alabilirsiniz ayrıca çok hızlı geldi teşekkür ederiz,p
